Field_Code,Type.x,soil_texture_class,perC_P,perN_P,soilMass,panMass_P,fracPanMass_P,perC_M,perN_M,panMass_M,fracPanMass_M,gP,gM,gCarbonP,gCarbonM,mgCpergSoilP,mgCpergSoilM,propM,Type.y,OM30,BD30,MTC_ha30,CO2e_ha30,DateSampled,DateReceived,Tillage_1to4,Crop2Ago,CropLastYr,CropThisYr,soil_texture_sand,soil_texture_silt,soil_texture_clay,water_capacity,water_capacity_rating,pred_water_capacity,pred_water_capacity_rating,surface_hardness,surface_hardness_rating,subsurface_hardness,subsurface_hardness_rating,aggregate_stability,aggregate_stability_rating,organic_matter,organic_matter_rating,soc,total_c,total_n,ace_soil_protein_index,ace_soil_protein_index_rating,pred_soil_protein,pred_soil_protein_rating,respiration,respiration_rating,active_carbon,active_carbon_rating,ph,ph_rating,p,p_rating,k,k_rating,mg,fe,mn,zn,minor_elements_rating,overall.score,Mod..Morgan.Al..ppm,Mod..Morgan.Ca..ppm,Mod..Morgan.Cu..ppm,Mod..Morgan.S..ppm,Mod..Morgan.B..ppm,CN_ratio,Acres,Owned,Yields,Type,Plants,croprotation,years.since.till,animal,cutshay,till.passes,till.depth,Organic.matter.additions,Soil.amendments,plastic.mulch,herbicides,insecticides,treated.seed,organic,irrigation,Pattern.Drainage.Tile,Longitude,Latitude,Elevation..ft.,Date,ppt.in,ppt.cm,tmeanF,tmeanC
VE6,Corn,sandy loam,0.545650065,0.032049998,30.58,306.63,324.9,2.317579351,0.232962621,307.48,319.93,18.27,12.45,0.099690267,0.288538629,3.259982565,9.435533983,0.743217808,Corn,1.57,1.416069864,33.3484453,122.2776328,5/20/2021,5/25/2021,2,COS,COS,COS,58.07483953,32.10348272,9.821677747,,,0.175353635,74.14781196,120,69.72659473,275,58.98941606,22.62463563,32.08590261,1.76,38.20885778,NA,1.28,0.114,NA,NA,5.055836572,25.15050859,0.617117299,52.275037,504.6762046,60.77198306,7.21,100,45.6,100,190.9,100,131.1,2.2,3.9,2.6,100,67.61300932,3.63,1125.6,2.36,6.31,0.42,11.22807018,14,1,3,corn,,"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",5,,NA,2,5,Dairy manure (liquid) ,Liming materials ,0,1,0,1,0,0,0,-73.0468,44.4765,307,Annual,41.74,106.0196,45.9,7.722222222
VE7,Pasture,sandy loam,1.529437499,0.078885176,15.92,309.47,320.1,5.348254126,0.488063976,309.44,314.82,10.63,5.38,0.162579206,0.287736072,10.21226169,18.07387387,0.638965822,Pasture,4.03,1.210950956,73.20198529,268.4072794,5/7/2021,5/18/2021,1,GIT,GIT,GIT,61.20948981,27.18788863,11.60262156,,,0.219973084,90.06614653,288.75,7.152245736,343.75,34.54156158,84.94198296,99.86357481,4.53,99.92178963,NA,3.014,0.224,NA,NA,11.61919586,88.59918469,0.922129298,85.85358389,637.8460668,82.6193751,6.15,94.41849818,1.1,33.4629,114.6,100,37.4,10.1,6.9,0.3,100,76.37490501,90.6,1056.7,0.04,5.8,0.06,13.45535714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3472,43.9664,1670,Annual,46.49,118.0846,41.4,5.222222222
VE8,Hay,loam,2.952046956,0.211086409,15.93,308.78,317.98,4.843856394,0.435621227,308.72,315.53,9.2,6.81,0.27158832,0.32986662,17.04885875,20.70725803,0.548447769,Hay,5.33,1.126401354,90.05578825,330.2045569,5/7/2021,5/18/2021,1,GIT,GIT,GIT,46.75725159,39.14904162,14.09370679,,,0.233881066,87.21538772,212.5,28.45483005,293.75,52.26549848,86.38588672,99.89545014,5.48,99.70703723,NA,3.769,0.306,NA,NA,11.46148982,93.36425719,1.11364846,95.65665479,767.1703272,92.56535659,6.26,98.1731893,1.9,55.2,77.4,100,46.6,5.4,4.6,0.4,100,83.54147179,66.21,1900.2,0.04,5.87,0.21,12.31699346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3501,43.9634,1713,Annual,46.61,118.3894,41.4,5.222222222
VE9,Hay,silty clay,7.519801267,0.487367647,25.5,310.23,313.12,2.524594733,0.270415112,310.68,333.5,2.89,22.82,0.217322257,0.576112518,8.522441436,22.59264777,0.726099405,Hay,5.9,1.062581211,94.03843717,344.807603,5/14/2021,5/18/2021,1,CGT,CGT,CGT,7.832677791,46.62308209,45.54424012,,,0.258437311,93.50403472,56.25,89.70586546,170.625,88.02298056,39.58099048,59.5263039,5.67,96.82415332,NA,3.263,0.331,NA,NA,8.923507692,84.32333752,0.936315903,86.88673503,787.2064802,85.56624118,7.14,100,5.6,100,334.4,100,743,2.4,4.2,0.6,100,90.36330431,7.94,3576.7,0.1,5.7,0.91,9.858006042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3086,43.8147,317,Annual,37.58,95.4532,46.3,7.944444444
WR1,Corn,sandy loam,1.438870168,0.076903157,26,309.78,328.18,5.427024202,0.474668556,305.86,312.9,18.4,7.04,0.264752111,0.382062504,10.1827735,14.69471169,0.590683165,Corn,4.84,1.445381198,104.934675,384.7604749,5/11/2021,5/18/2021,NA,COS,COS,COS,68.25945,21.21676,10.52379,,,0.179758,76.14032,NA,NA,NA,NA,63.41566,96.41383,3.64,97.98178,NA,3.229,0.274,NA,NA,11.41902,87.4576,0.659677,57.88388,659.7037,85.28001,6.17,95.36979,16.5,100,139.8,100,81.9,3.4,3.8,16.2,100,89.65272,22.86,1030.8,1.55,12.43,0.18,11.78467153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1614,43.896,453,Annual,38.9,98.806,45,7.222222222
WR2,Veg,loam,1.180212464,0.068291829,27.57,309.51,325.15,2.777545268,0.252155812,306.54,318.65,15.64,12.11,0.184585229,0.336360732,6.695147964,12.20024418,0.645672981,Veg,2.58,1.357326323,52.5285287,192.6046052,5/11/2021,5/18/2021,1,STE,STE,STE,42.07774,47.97445,9.947806,,,0.207543,76.7742,NA,NA,NA,NA,38.70482,66.5691,2.69,36.5256,NA,1.927,0.155,NA,NA,6.213882,46.5454,0.425598,28.05058,563.1659,63.36127,7.07,100,15.8,100,239.4,100,107,3.8,1.9,0.8,100,71.78262,21.76,1307,0.09,3.88,0.18,12.43225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1881,43.8067,434,Annual,39.02,99.1108,45.3,7.388888889
WR3,Veg,loam,1.074296479,0.060566361,22.5,306.99,317.23,2.063393902,0.184134302,310.53,322.77,10.24,12.24,0.110007959,0.252559414,4.889242642,11.22486283,0.696586159,Veg,2.87,1.239295319,53.35166348,195.6227661,5/11/2021,5/18/2021,3,MIX,MIX,RYC,36.76448,48.43919,14.79633,,,0.21908,81.83027,NA,NA,NA,NA,14.73048,18.30343,2.28,21.18554,NA,1.601,0.131,NA,NA,5.023477,32.72819,0.404318,25.71127,523.0936,54.96709,7.25,100,10.1,100,143.9,100,62.4,4.6,1.4,0.7,100,63.47258,28.18,1262.3,0.05,2.77,0.14,12.22137405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1859,43.8068,417,Annual,39.04,99.1616,45.4,7.444444444
WR4,Corn,sandy loam,1.120269351,0.067532108,23.49,311.2,327.33,6.195432689,0.566549092,310.6,317.38,16.13,6.78,0.180699446,0.420050336,7.692611593,17.8820918,13.53943531,Corn,3.63,1.357688937,73.92616262,271.0625963,5/4/2021,5/13/2021,4,COS,COS,COS,65.87518,23.11791,11.00691,,,0.174012,73.52433,NA,NA,NA,NA,47.22202,81.62652,3.24,93.94292,NA,2.867,0.218,NA,NA,8.829944,65.8567,0.466739,32.84481,677.0788,87.18949,7.03,100,20.5,100,102.3,100,109.2,2.3,2.1,2.4,100,83.49848,20.93,1307.7,0.12,5.13,0.31,13.15137615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1641,43.8927,428,Annual,38.87,98.7298,45.1,7.277777778
WR5,Hay,loam,1.098901893,0.056070667,20.1195,308.56,318.8,4.116565792,0.409453224,309.56,319.44,10.24,9.88,0.112527554,0.4067167,5.592959758,20.21505009,0.783285895,Hay,3.51,1.286172759,67.71699576,248.2956511,5/13/2021,6/15/2021,1,PIE,PIE,PIE,46.59179,41.79451,11.6137,,,0.227324,84.98426,NA,NA,NA,NA,71.21862,98.72706,4.04,87.60685,NA,2.74,0.241,NA,NA,9.440652,81.3564,0.909361,84.87775,632.8217,76.36075,6.74,100,2.1,60.8,67.5,92.8735,130.5,3.8,7.2,0.2,56,82.35866,38.89,1617.1,0.08,6.2,0.3,11.36929461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3764,43.6027,652,Annual,41.01,104.1654,44.9,7.166666667
WR6,Pasture,loam,1.04571437,0.059454652,24.41,310.53,324.31,4.660960425,0.430788001,308.42,319.33,13.78,10.91,0.14409944,0.508510782,5.903295376,20.8320681,0.779195245,Pasture,3.32,1.273955217,63.44296981,232.6242226,5/13/2021,6/15/2021,1,PIE,PIE,PIE,50.41714,35.57573,14.00714,,,0.228431,85.37791,NA,NA,NA,NA,76.46285,99.42268,4.01,99.4006,NA,2.875,0.243,NA,NA,10.87955,83.99265,1.051227,93.37211,580.2667,74.25844,6.11,92.05959,3.3,94.4,48.3,73.32406,83.2,9.5,7.7,0.7,100,89.5608,97.21,607,0.17,8.52,0.08,11.83127572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3977,43.5992,765,Annual,42.07,106.8578,44.6,7
WR7,Hay,loam,1.530887381,0.101636751,25.32,306.7,322.7,4.991394443,0.464809153,305.99,315.35,16,9.36,0.244941981,0.46719452,9.673853908,18.45160031,0.656046305,Hay,4.26,1.224541426,78.24819712,286.9100561,6/10/2021,6/17/2021,1,GRE,GRE,GRE,46.44626,32.74681,20.80693,,,0.233474,87.0841,NA,NA,NA,NA,88.68458,99.9324,4.48,94.99578,NA,3.265,0.262,NA,NA,10.15912,86.62467,0.902268,84.31672,605.6381,71.60058,5.47,6.68072,4.8,100,32.4,44.74808,25.2,15.2,10.1,0.9,56,73.1983,145.96,606.4,0.13,6.15,0.09,12.46183206,7,0,1,hay,Grasses (less than 30% legume),,NA,,1,0,0,NONE,,0,0,0,0,0,0,0,-72.5991,43.6785,1266,Annual,46.8,118.872,42.7,5.944444444
WR8,Hay,loam,3.120628182,0.207523486,22.92,310.82,324.56,6.860480956,0.585074146,311.24,320.35,13.74,9.11,0.428774312,0.624989815,18.70743072,27.26831654,0.593102193,Hay,5,1.382830206,103.7122655,380.2783067,6/10/2021,6/17/2021,1,GRE,GRE,GRE,50.0622,32.27695,17.66085,,,0.229708,85.82382,NA,NA,NA,NA,90.53414,99.95293,4.94,99.98811,NA,3.749,0.276,NA,NA,10.47297,88.56918,1.16472,97.01092,774.1765,94.74786,6.72,100,4.5,100,28.7,37.17154,133.8,8.3,4.3,1,100,90.32644,47.26,1865.8,0.13,6.11,0.13,13.58333333,7,0,1,hay,Grasses (less than 30% legume),,NA,,2,0,0,Dairy manure (solid) ,"Synthetic fertilizers (i.e. Urea, Nitran, etc.) ",0,0,0,0,0,0,0,-72.6005,43.6849,1218,Annual,46.98,119.3292,42.8,6
MC10,Hay,loam,1.359782564,0.094935666,19.87,309.5,317.93,4.173894783,0.390691006,308.28,319.95,8.43,11.67,0.11462967,0.487093521,5.76898189,24.51401717,0.80949767,Hay,3.44249479,1.368594,70.67066572,259.1257743,6/17/2021,,NA,NA,NA,NA,37,40,21,,,0.2,72,NA,NA,NA,NA,48.6,83,3,48,NA,NA,NA,NA,NA,5.3,35,0.7,59,420,33,6.1,89,1.3,38,61.9,87,170.8,8.5,3.4,0.3,100,64,NA,NA,NA,NA,NA,#DIV/0!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.25,44.37,214,Annual,37.04,94.0816,46.3,7.944444444
Z1,Pasture,,5.5,0.43,18.68,307.5,314.83,4.89,0.48,309.48,321.24,7.33,11.76,0.40315,0.575064,21.58190578,30.78501071,0.587871366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,2,Pasture ,Grasses (less than 30% legume),"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",NA,Cow,NA,0,0,"Dairy manure (solid) ,Compost ,Other","Certified organic fertilizer amendments (i.e. Bone meal, Feathermeal, Seed meals, ProGro etc.),Other (i.e. foliar spray, mineral blend ) ",0,0,0,0,1,0,0,-73.01,44.97,282,Annual,42.27,107.3658,45,7.222222222
Z2,Pasture,,5.23,0.37,18.33,309.44,314.74,2.77,0.28,308.92,322.35,5.3,13.43,0.27719,0.372011,15.12220404,20.29519913,0.573029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,2,Pasture,Grass-legume mix (30-60% legume),"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",NA,Cow,NA,0,0,"Dairy manure (solid) ,Compost ,Other","Liming materials ,Other (i.e. foliar spray, mineral blend ) ",0,0,0,0,1,0,0,-73.01,44.97,282,Annual,42.27,107.3658,45,7.222222222
